row,column,X,Y,Z,TotalSub,TotalResist,SoilThrust,TrafFlag,TractionForce,maxAcc,Horizontal_Distance,Elevation_Difference,Slope,StepElevationDifference,Roughness
1015,15,15,20,2995.0495324013236,0,0,0,0,0,0.5,0,0,0,0,0
1016,16,16,20,2995.1712280033576,0,0,0,1,0,0.5,0,0,0,0,0
1017,17,17,20,2995.2555072437463,0,0,0,1,0,0.5,0,0,0,0,0
1018,18,18,20,2995.163221680122,0,0,0,1,0,0.5,0,0,0,0,0
1019,19,19,20,2995.373972474575,0,0,0,1,0,0.5,0,0,0,0,0
1020,20,20,20,2995.4540209047655,0,0,0,1,0,0.5,0,0,0,0,0
1021,21,21,20,2995.2414089920094,0,0,0,1,0,1.1,0,0,0,0,0
1022,22,22,20,2994.9347943677412,0,0,0,1,0,1.1,0,0,0,0,0
1023,23,23,20,2994.922430146381,0,0,0,1,0,1.1,0,0,0,0,0
1024,24,24,20,2994.798919375359,0,0,0,1,0,1.1,0,0,0,0,0
1025,25,25,20,2994.626991715277,0,0,0,1,0,1.1,0,0,0,0,0
1026,26,26,20,2994.6348813101176,0,0,0,0,0,1.1,0,0,0,0,0
1027,27,27,20,2994.8847186184366,0,0,0,0,0,1.1,0,0,0,0,0
1028,28,28,20,2994.9861746183897,0,0,0,0,0,1.1,0,0,0,0,0
1029,29,29,20,2995.0252706384954,0,0,0,0,0,1.1,0,0,0,0,0
1030,30,30,20,2995.3800910788987,0,0,0,0,0,0.5,0,0,0,0,0
1031,31,31,20,2995.2096586807584,0,0,0,0,0,0.5,0,0,0,0,0
1032,32,32,20,2995.1199352278772,0,0,0,0,0,0.5,0,0,0,0,0
1033,33,33,20,2995.162856344691,0,0,0,0,0,0.5,0,0,0,0,0
1034,34,34,20,2995.125327702226,0,0,0,0,0,0.5,0,0,0,0,0
1035,35,35,20,2994.8910637518834,0,0,0,1,0,0.5,0,0,0,0,0
1036,36,36,20,2994.93835117399,0,0,0,1,0,0.5,0,0,0,0,0
1037,37,37,20,2995.07055736824,0,0,0,1,0,0.5,0,0,0,0,0
1038,38,38,20,2994.9439227858306,0,0,0,1,0,0.5,0,0,0,0,0
1039,39,39,20,2995.078634711545,0,0,0,1,0,0.5,0,0,0,0,0
1040,40,40,20,2995.183417339486,0,0,0,0,0,0.5,0,0,0,0,0
1041,41,41,20,2995.398593960095,0,0,0,0,0,0.9,0,0,0,0,0
1042,42,42,20,2995.36527319312,0,0,0,1,0,0.9,0,0,0,0,0
1043,43,43,20,2995.4406304540053,0,0,0,1,0,0.9,0,0,0,0,0
1044,44,44,20,2995.248606311482,0,0,0,1,0,0.9,0,0,0,0,0
1045,45,45,20,2995.2197188160803,0,0,0,1,0,0.9,0,0,0,0,0
1046,46,46,20,2995.271260179305,0,0,0,1,0,0.9,0,0,0,0,0
1047,47,47,20,2995.099015836103,0,0,0,1,0,1.3,0,0,0,0,0
1048,48,48,20,2994.99060220097,0,0,0,1,0,1.3,0,0,0,0,0
1049,49,49,20,2994.8696563111216,0,0,0,1,0,1.3,0,0,0,0,0
1050,0,0,21,2995.0300367316386,0,0,0,1,0,1.246961,0,0,0,0,0
1051,1,1,21,2994.7452330477468,0,0,0,0,0,0.0,0,0,0,0,0
1052,2,2,21,2994.855056600177,0,0,0,1,0,1.859645,0,0,0,0,0
1053,3,3,21,2994.8650858089904,0,0,0,1,0,1.16881,0,0,0,0,0
1054,4,4,21,2994.9890575186696,0,0,0,1,0,1.853943,0,0,0,0,0
1055,5,5,21,2994.89504447921,0,0,0,0,0,0.0,0,0,0,0,0
1056,6,6,21,2994.8854674462837,0,0,0,0,0,0.0,0,0,0,0,0
1057,7,7,21,2994.863666088485,0,0,0,0,0,0.0,0,0,0,0,0
1058,8,8,21,2995.0072010113527,0,0,0,0,0,0.0,0,0,0,0,0
1059,9,9,21,2995.1762383584055,0,0,0,0,0,0.0,0,0,0,0,0
1060,10,10,21,2994.9726297795337,0,0,0,0,0,0.0,0,0,0,0,0
1061,11,11,21,2995.304759906513,0,0,0,0,0,0.0,0,0,0,0,0
1062,12,12,21,2995.329736030071,0,0,0,0,0,0.0,0,0,0,0,0
1063,13,13,21,2995.3736652360108,0,0,0,0,0,0.0,0,0,0,0,0
1064,14,14,21,2995.2364924197,0,0,0,0,0,0.0,0,0,0,0,0
1065,15,15,21,2995.3850936019817,0,0,0,1,0,1.013229,0,0,0,0,0
1066,16,16,21,2995.3937412927617,0,0,0,1,0,1.51178,0,0,0,0,0
1067,17,17,21,2995.491246673365,0,0,0,1,0,1.769443,0,0,0,0,0
1068,18,18,21,2995.317769102384,0,0,0,1,0,1.934796,0,0,0,0,0
1069,19,19,21,2995.2334218681945,0,0,0,1,0,1.909202,0,0,0,0,0
1070,20,20,21,2995.173876703981,0,0,0,1,0,1.1,0,0,0,0,0
1071,21,21,21,2994.9613671245816,0,0,0,1,0,1.1,0,0,0,0,0
1072,22,22,21,2994.7161500572324,0,0,0,1,0,1.1,0,0,0,0,0
1073,23,23,21,2994.6443175496183,0,0,0,1,0,1.1,0,0,0,0,0
1074,24,24,21,2994.8789776715557,0,0,0,1,0,1.1,0,0,0,0,0
1075,25,25,21,2994.7496542660037,0,0,0,0,0,1.1,0,0,0,0,0
1076,26,26,21,2994.865593007432,0,0,0,0,0,1.1,0,0,0,0,0
1077,27,27,21,2994.819974278021,0,0,0,0,0,1.1,0,0,0,0,0
1078,28,28,21,2994.850344793646,0,0,0,0,0,1.1,0,0,0,0,0
1079,29,29,21,2994.5305368327076,0,0,0,0,0,1.1,0,0,0,0,0
1080,30,30,21,2994.610581519176,0,0,0,0,0,0.5,0,0,0,0,0
1081,31,31,21,2994.646905474783,0,0,0,0,0,0.5,0,0,0,0,0
1082,32,32,21,2994.9317835840193,0,0,0,0,0,0.5,0,0,0,0,0
1083,33,33,21,2994.882592087423,0,0,0,0,0,0.5,0,0,0,0,0
1084,34,34,21,2995.0433940094726,0,0,0,0,0,0.5,0,0,0,0,0
1085,35,35,21,2995.123534173905,0,0,0,0,0,0.5,0,0,0,0,0
1086,36,36,21,2995.1655958677625,0,0,0,1,0,0.5,0,0,0,0,0
1087,37,37,21,2995.1167093590934,0,0,0,1,0,0.5,0,0,0,0,0
1088,38,38,21,2995.23332938568,0,0,0,1,0,0.5,0,0,0,0,0
1089,39,39,21,2995.3162091301647,0,0,0,1,0,0.5,0,0,0,0,0
1090,40,40,21,2995.467021532554,0,0,0,0,0,0.5,0,0,0,0,0
1091,41,41,21,2995.12140699186,0,0,0,0,0,0.9,0,0,0,0,0
1092,42,42,21,2994.9774433831303,0,0,0,1,0,0.9,0,0,0,0,0
1093,43,43,21,2995.1351097626934,0,0,0,0,0,0.9,0,0,0,0,0
1094,44,44,21,2995.1629360948423,0,0,0,1,0,0.9,0,0,0,0,0
1095,45,45,21,2995.0411306230126,0,0,0,1,0,0.9,0,0,0,0,0
1096,46,46,21,2995.249172852216,0,0,0,1,0,0.9,0,0,0,0,0
1097,47,47,21,2995.2271248788375,0,0,0,1,0,0.9,0,0,0,0,0
1098,48,48,21,2995.0724358253838,0,0,0,1,0,1.739469,0,0,0,0,0
1099,49,49,21,2995.0384638928313,0,0,0,1,0,1.645534,0,0,0,0,0
1100,0,0,22,2994.9886725584693,0,0,0,1,0,1.155773,0,0,0,0,0
1101,1,1,22,2995.062476006212,0,0,0,1,0,1.547045,0,0,0,0,0
1102,2,2,22,2995.2678608580745,0,0,0,1,0,1.087447,0,0,0,0,0
1103,3,3,22,2995.121526583892,0,0,0,1,0,1.377363,0,0,0,0,0
1104,4,4,22,2995.0399921132334,0,0,0,1,0,1.413517,0,0,0,0,0
1105,5,5,22,2995.0358549343755,0,0,0,0,0,0.0,0,0,0,0,0
1106,6,6,22,2995.025179597439,0,0,0,0,0,0.0,0,0,0,0,0
1107,7,7,22,2994.780633692638,0,0,0,1,0,1.039811,0,0,0,0,0
1108,8,8,22,2994.974860119345,0,0,0,1,0,1.273988,0,0,0,0,0
1109,9,9,22,2995.1452370069105,0,0,0,1,0,1.955649,0,0,0,0,0
1110,10,10,22,2995.149281610314,0,0,0,0,0,0.0,0,0,0,0,0
1111,11,11,22,2995.2387019686857,0,0,0,1,0,1.953633,0,0,0,0,0
1112,12,12,22,2995.536020478156,0,0,0,1,0,1.352327,0,0,0,0,0
1113,13,13,22,2995.3223569321544,0,0,0,0,0,0.0,0,0,0,0,0
1114,14,14,22,2995.064582510656,0,0,0,0,0,0.0,0,0,0,0,0
1115,15,15,22,2995.277481771331,0,0,0,1,0,1.0431,0,0,0,0,0
1116,16,16,22,2995.2964065659316,0,0,0,1,0,1.179095,0,0,0,0,0
1117,17,17,22,2994.9382239805136,0,0,0,1,0,1.392218,0,0,0,0,0
1118,18,18,22,2994.9017865606847,0,0,0,1,0,1.94778,0,0,0,0,0
1119,19,19,22,2994.8730052947935,0,0,0,1,0,1.141199,0,0,0,0,0
1120,20,20,22,2994.891258507553,0,0,0,1,0,1.1,0,0,0,0,0
1121,21,21,22,2994.5799272796053,0,0,0,1,0,1.1,0,0,0,0,0
1122,22,22,22,2994.7418634121395,0,0,0,1,0,1.1,0,0,0,0,0
1123,23,23,22,2995.0752311025603,0,0,0,1,0,1.1,0,0,0,0,0
1124,24,24,22,2995.0189517375334,0,0,0,0,0,1.1,0,0,0,0,0
1125,25,25,22,2994.862342217084,0,0,0,0,0,1.1,0,0,0,0,0
1126,26,26,22,2994.9011525499873,0,0,0,0,0,1.1,0,0,0,0,0
1127,27,27,22,2995.0450674738745,0,0,0,0,0,1.1,0,0,0,0,0
1128,28,28,22,2994.819084843008,0,0,0,0,0,1.1,0,0,0,0,0
1129,29,29,22,2995.0856264868457,0,0,0,0,0,1.1,0,0,0,0,0
1130,30,30,22,2995.1135187469213,0,0,0,0,0,0.5,0,0,0,0,0
1131,31,31,22,2995.091305986917,0,0,0,0,0,0.5,0,0,0,0,0
1132,32,32,22,2994.7602917002887,0,0,0,0,0,0.5,0,0,0,0,0
1133,33,33,22,2994.810607070097,0,0,0,0,0,0.5,0,0,0,0,0
1134,34,34,22,2994.6515820427708,0,0,0,0,0,0.5,0,0,0,0,0
1135,35,35,22,2994.705485289637,0,0,0,0,0,0.5,0,0,0,0,0
1136,36,36,22,2994.9370335454755,0,0,0,0,0,0.5,0,0,0,0,0
1137,37,37,22,2995.1059234464055,0,0,0,1,0,0.5,0,0,0,0,0
1138,38,38,22,2995.1848285070205,0,0,0,1,0,0.5,0,0,0,0,0
1139,39,39,22,2995.310855052629,0,0,0,0,0,0.5,0,0,0,0,0
1140,40,40,22,2995.3181272121546,0,0,0,0,0,0.5,0,0,0,0,0
1141,41,41,22,2995.1679825024216,0,0,0,0,0,0.9,0,0,0,0,0
1142,42,42,22,2995.0953515934607,0,0,0,1,0,0.9,0,0,0,0,0
1143,43,43,22,2994.9587606705873,0,0,0,1,0,0.9,0,0,0,0,0
1144,44,44,22,2994.931533775906,0,0,0,1,0,0.9,0,0,0,0,0
1145,45,45,22,2994.780329797627,0,0,0,1,0,0.9,0,0,0,0,0
1146,46,46,22,2994.786377140372,0,0,0,1,0,0.9,0,0,0,0,0
1147,47,47,22,2994.7126534040917,0,0,0,1,0,0.9,0,0,0,0,0
1148,48,48,22,2994.8940809331116,0,0,0,1,0,0.9,0,0,0,0,0
1149,49,49,22,2994.7650986965914,0,0,0,1,0,1.808268,0,0,0,0,0
1150,0,0,23,2994.6642208675826,0,0,0,1,0,1.069037,0,0,0,0,0
1151,1,1,23,2994.653275887299,0,0,0,1,0,1.334789,0,0,0,0,0
1152,2,2,23,2994.70793228831,0,0,0,0,0,0.0,0,0,0,0,0
1153,3,3,23,2994.6540340989573,0,0,0,1,0,1.313703,0,0,0,0,0
1154,4,4,23,2994.717124759499,0,0,0,1,0,1.635645,0,0,0,0,0
1155,5,5,23,2994.817907996452,0,0,0,0,0,0.0,0,0,0,0,0
1156,6,6,23,2994.867672396983,0,0,0,0,0,0.0,0,0,0,0,0
1157,7,7,23,2994.8579752693286,0,0,0,0,0,0.0,0,0,0,0,0
1158,8,8,23,2994.6867326115516,0,0,0,0,0,0.0,0,0,0,0,0
1159,9,9,23,2994.8903160369673,0,0,0,0,0,0.0,0,0,0,0,0
1160,10,10,23,2994.884240829063,0,0,0,0,0,0.0,0,0,0,0,0
1161,11,11,23,2994.8342105442744,0,0,0,0,0,0.0,0,0,0,0,0
1162,12,12,23,2994.7670411953904,0,0,0,0,0,0.0,0,0,0,0,0
1163,13,13,23,2994.9039310672792,0,0,0,0,0,0.0,0,0,0,0,0
1164,14,14,23,2994.773430194774,0,0,0,0,0,0.0,0,0,0,0,0
1165,15,15,23,2994.8234770620234,0,0,0,1,0,1.355958,0,0,0,0,0
1166,16,16,23,2994.9414520858995,0,0,0,1,0,1.148507,0,0,0,0,0
1167,17,17,23,2994.9981999597867,0,0,0,1,0,1.596467,0,0,0,0,0
1168,18,18,23,2994.899898692444,0,0,0,1,0,1.814384,0,0,0,0,0
1169,19,19,23,2995.002522989892,0,0,0,1,0,1.382123,0,0,0,0,0
1170,20,20,23,2995.157854888247,0,0,0,1,0,1.1,0,0,0,0,0
1171,21,21,23,2994.929415519465,0,0,0,1,0,1.1,0,0,0,0,0
1172,22,22,23,2995.0574826072707,0,0,0,1,0,1.1,0,0,0,0,0
1173,23,23,23,2995.0422638546743,0,0,0,1,0,1.1,0,0,0,0,0
1174,24,24,23,2994.7420009359244,0,0,0,0,0,1.1,0,0,0,0,0
1175,25,25,23,2994.4933340244374,0,0,0,0,0,1.1,0,0,0,0,0
1176,26,26,23,2994.496435975564,0,0,0,0,0,1.1,0,0,0,0,0
1177,27,27,23,2994.581349383136,0,0,0,0,0,1.1,0,0,0,0,0
1178,28,28,23,2994.7091690475086,0,0,0,0,0,1.1,0,0,0,0,0
1179,29,29,23,2994.7426735685626,0,0,0,0,0,1.1,0,0,0,0,0
1180,30,30,23,2994.6161688686743,0,0,0,0,0,0.5,0,0,0,0,0
1181,31,31,23,2994.8819566382103,0,0,0,0,0,0.5,0,0,0,0,0
1182,32,32,23,2994.668461171302,0,0,0,0,0,0.5,0,0,0,0,0
1183,33,33,23,2994.697457662722,0,0,0,0,0,0.5,0,0,0,0,0
1184,34,34,23,2994.7746926395566,0,0,0,0,0,0.5,0,0,0,0,0
1185,35,35,23,2995.00519037952,0,0,0,0,0,0.5,0,0,0,0,0
1186,36,36,23,2994.8081890107037,0,0,0,0,0,0.5,0,0,0,0,0
1187,37,37,23,2994.772487072515,0,0,0,1,0,0.5,0,0,0,0,0
1188,38,38,23,2994.6191804190494,0,0,0,1,0,0.5,0,0,0,0,0
1189,39,39,23,2994.5596350804108,0,0,0,1,0,0.5,0,0,0,0,0
1190,40,40,23,2994.4966484460606,0,0,0,0,0,0.5,0,0,0,0,0
1191,41,41,23,2994.633700508638,0,0,0,0,0,0.9,0,0,0,0,0
1192,42,42,23,2994.7044471143395,0,0,0,1,0,0.9,0,0,0,0,0
1193,43,43,23,2994.6200950850366,0,0,0,0,0,0.9,0,0,0,0,0
1194,44,44,23,2994.7524466041514,0,0,0,1,0,0.9,0,0,0,0,0
1195,45,45,23,2994.8235426589185,0,0,0,1,0,0.9,0,0,0,0,0
1196,46,46,23,2994.945377343149,0,0,0,1,0,0.9,0,0,0,0,0
1197,47,47,23,2995.0756432344074,0,0,0,1,0,0.9,0,0,0,0,0
1198,48,48,23,2995.259284284039,0,0,0,1,0,0.9,0,0,0,0,0
1199,49,49,23,2995.281069988692,0,0,0,1,0,0.9,0,0,0,0,0
1200,0,0,24,2995.4099264448932,0,0,0,1,0,1.883684,0,0,0,0,0
1201,1,1,24,2995.3561295055333,0,0,0,1,0,1.34293,0,0,0,0,0
1202,2,2,24,2995.249532677641,0,0,0,1,0,1.68387,0,0,0,0,0
1203,3,3,24,2995.1559653993527,0,0,0,1,0,1.025349,0,0,0,0,0
1204,4,4,24,2995.03165819394,0,0,0,1,0,1.690047,0,0,0,0,0
1205,5,5,24,2994.8622663578817,0,0,0,0,0,0.0,0,0,0,0,0
1206,6,6,24,2994.828534880132,0,0,0,0,0,0.0,0,0,0,0,0
1207,7,7,24,2994.90063106966,0,0,0,0,0,0.0,0,0,0,0,0
1208,8,8,24,2994.8328478825283,0,0,0,0,0,0.0,0,0,0,0,0
1209,9,9,24,2995.0172267177577,0,0,0,0,0,0.0,0,0,0,0,0
1210,10,10,24,2995.13784635334,0,0,0,0,0,0.0,0,0,0,0,0
1211,11,11,24,2994.956025718897,0,0,0,0,0,0.0,0,0,0,0,0
1212,12,12,24,2995.0203883317367,0,0,0,0,0,0.0,0,0,0,0,0
1213,13,13,24,2995.1639065338272,0,0,0,0,0,0.0,0,0,0,0,0
1214,14,14,24,2995.230121995942,0,0,0,0,0,0.0,0,0,0,0,0
1215,15,15,24,2995.2458241677386,0,0,0,1,0,1.316101,0,0,0,0,0
1216,16,16,24,2995.340197821014,0,0,0,1,0,1.055741,0,0,0,0,0
1217,17,17,24,2995.351149743626,0,0,0,1,0,1.609813,0,0,0,0,0
1218,18,18,24,2995.533852863614,0,0,0,1,0,1.240804,0,0,0,0,0
1219,19,19,24,2995.376491925354,0,0,0,1,0,1.386807,0,0,0,0,0
1220,20,20,24,2995.163701998285,0,0,0,1,0,1.1,0,0,0,0,0
1221,21,21,24,2995.2549956541247,0,0,0,1,0,1.1,0,0,0,0,0
1222,22,22,24,2995.0664199377134,0,0,0,1,0,1.1,0,0,0,0,0
1223,23,23,24,2994.868492516507,0,0,0,1,0,1.1,0,0,0,0,0
1224,24,24,24,2995.0164966073185,0,0,0,0,0,1.1,0,0,0,0,0
1225,25,25,24,2995.1809652472302,0,0,0,0,0,1.1,0,0,0,0,0
1226,26,26,24,2995.0410231941655,0,0,0,0,0,1.1,0,0,0,0,0
1227,27,27,24,2995.0388944932156,0,0,0,0,0,1.1,0,0,0,0,0
1228,28,28,24,2995.025869390346,0,0,0,0,0,1.1,0,0,0,0,0
1229,29,29,24,2994.7932201551935,0,0,0,0,0,1.1,0,0,0,0,0
1230,30,30,24,2994.573886934264,0,0,0,0,0,0.5,0,0,0,0,0
1231,31,31,24,2994.709695697591,0,0,0,0,0,0.5,0,0,0,0,0
1232,32,32,24,2994.7246258513674,0,0,0,0,0,0.5,0,0,0,0,0
1233,33,33,24,2994.7639054831025,0,0,0,0,0,0.5,0,0,0,0,0
1234,34,34,24,2994.804607602145,0,0,0,0,0,0.5,0,0,0,0,0
1235,35,35,24,2995.127002838422,0,0,0,0,0,0.5,0,0,0,0,0
1236,36,36,24,2994.986106570655,0,0,0,0,0,0.5,0,0,0,0,0
1237,37,37,24,2994.9172716090334,0,0,0,1,0,0.5,0,0,0,0,0
1238,38,38,24,2994.771534921995,0,0,0,1,0,0.5,0,0,0,0,0
1239,39,39,24,2994.8534926318025,0,0,0,1,0,0.5,0,0,0,0,0
1240,40,40,24,2994.7004071010433,0,0,0,0,0,0.5,0,0,0,0,0
1241,41,41,24,2994.711473799577,0,0,0,0,0,0.9,0,0,0,0,0
1242,42,42,24,2994.852218283383,0,0,0,1,0,0.9,0,0,0,0,0
1243,43,43,24,2994.837861015491,0,0,0,1,0,0.9,0,0,0,0,0
1244,44,44,24,2994.8081781311053,0,0,0,1,0,0.9,0,0,0,0,0
1245,45,45,24,2994.770328500562,0,0,0,1,0,0.9,0,0,0,0,0
1246,46,46,24,2994.6626446317914,0,0,0,1,0,0.9,0,0,0,0,0
1247,47,47,24,2994.5314429093114,0,0,0,1,0,0.9,0,0,0,0,0
1248,48,48,24,2994.5592988724147,0,0,0,0,0,0.9,0,0,0,0,0
1249,49,49,24,2994.3930915668557,0,0,0,1,0,0.9,0,0,0,0,0
1250,0,0,25,2994.4350790549183,0,0,0,1,0,1.546677,0,0,0,0,0
1251,1,1,25,2994.4538523884567,0,0,0,1,0,1.884479,0,0,0,0,0
1252,2,2,25,2994.512888694887,0,0,0,1,0,1.553993,0,0,0,0,0
1253,3,3,25,2994.5328885563076,0,0,0,1,0,1.534559,0,0,0,0,0
1254,4,4,25,2994.8756113794907,0,0,0,1,0,1.195458,0,0,0,0,0
1255,5,5,25,2994.9735750865366,0,0,0,1,0,1.2,0,0,0,0,0
1256,6,6,25,2994.987179960516,0,0,0,1,0,1.2,0,0,0,0,0
1257,7,7,25,2995.0176344172096,0,0,0,1,0,1.2,0,0,0,0,0
1258,8,8,25,2995.0321626964715,0,0,0,1,0,1.2,0,0,0,0,0
1259,9,9,25,2994.8457789584763,0,0,0,1,0,1.2,0,0,0,0,0
1260,10,10,25,2994.5117761862057,0,0,0,1,0,0.9,0,0,0,0,0
1261,11,11,25,2994.6881254548234,0,0,0,1,0,0.9,0,0,0,0,0
1262,12,12,25,2994.766362197182,0,0,0,1,0,0.9,0,0,0,0,0
1263,13,13,25,2995.04186063158,0,0,0,1,0,0.9,0,0,0,0,0
1264,14,14,25,2994.9108673215273,0,0,0,1,0,0.9,0,0,0,0,0
1265,15,15,25,2995.224666806962,0,0,0,1,0,0.9,0,0,0,0,0
1266,16,16,25,2995.27290400919,0,0,0,1,0,0.9,0,0,0,0,0
1267,17,17,25,2995.11451322495,0,0,0,1,0,0.9,0,0,0,0,0
1268,18,18,25,2994.9144813432868,0,0,0,1,0,0.9,0,0,0,0,0
1269,19,19,25,2994.9167853260137,0,0,0,1,0,0.9,0,0,0,0,0
1270,20,20,25,2994.6970298277715,0,0,0,1,0,1.2,0,0,0,0,0
1271,21,21,25,2994.4855438919176,0,0,0,1,0,1.1,0,0,0,0,0
1272,22,22,25,2994.657165973841,0,0,0,1,0,1.1,0,0,0,0,0
1273,23,23,25,2994.6623066568877,0,0,0,0,0,1.1,0,0,0,0,0
1274,24,24,25,2994.973338722032,0,0,0,0,0,1.1,0,0,0,0,0
1275,25,25,25,2994.9219985786285,0,0,0,0,0,1.1,0,0,0,0,0
1276,26,26,25,2995.2061769626357,0,0,0,0,0,1.1,0,0,0,0,0
1277,27,27,25,2995.075937861111,0,0,0,0,0,1.1,0,0,0,0,0
1278,28,28,25,2995.2205230629597,0,0,0,0,0,1.1,0,0,0,0,0
1279,29,29,25,2994.977017911827,0,0,0,0,0,1.1,0,0,0,0,0
1280,30,30,25,2994.983702413215,0,0,0,0,0,0.5,0,0,0,0,0
1281,31,31,25,2994.937381233373,0,0,0,0,0,0.5,0,0,0,0,0
1282,32,32,25,2994.968670136982,0,0,0,0,0,0.5,0,0,0,0,0
1283,33,33,25,2994.92306272412,0,0,0,0,0,0.5,0,0,0,0,0
1284,34,34,25,2995.014052227685,0,0,0,0,0,0.5,0,0,0,0,0
1285,35,35,25,2995.1455221932747,0,0,0,0,0,0.5,0,0,0,0,0
1286,36,36,25,2995.000694308236,0,0,0,0,0,0.5,0,0,0,0,0
1287,37,37,25,2995.170045114178,0,0,0,0,0,0.5,0,0,0,0,0
1288,38,38,25,2994.941612118137,0,0,0,1,0,0.5,0,0,0,0,0
1289,39,39,25,2994.982306908885,0,0,0,1,0,0.5,0,0,0,0,0
1290,40,40,25,2995.151929225688,0,0,0,0,0,0.5,0,0,0,0,0
1291,41,41,25,2994.976716715437,0,0,0,0,0,0.9,0,0,0,0,0
1292,42,42,25,2994.7400828854934,0,0,0,1,0,0.9,0,0,0,0,0
1293,43,43,25,2994.991626494525,0,0,0,1,0,0.9,0,0,0,0,0
1294,44,44,25,2994.8992668890396,0,0,0,1,0,0.9,0,0,0,0,0
1295,45,45,25,2994.7023614968057,0,0,0,1,0,0.9,0,0,0,0,0
1296,46,46,25,2994.7340328718155,0,0,0,1,0,0.9,0,0,0,0,0
1297,47,47,25,2994.8804795524093,0,0,0,1,0,0.9,0,0,0,0,0
1298,48,48,25,2994.6444449022065,0,0,0,1,0,0.9,0,0,0,0,0
1299,49,49,25,2994.660180425433,0,0,0,1,0,0.9,0,0,0,0,0
1300,0,0,26,2994.804207096692,0,0,0,1,0,1.848472,0,0,0,0,0
1301,1,1,26,2994.8527261860295,0,0,0,1,0,1.363255,0,0,0,0,0
1302,2,2,26,2994.8423326370144,0,0,0,1,0,1.793935,0,0,0,0,0
1303,3,3,26,2995.188520900295,0,0,0,1,0,1.940992,0,0,0,0,0
1304,4,4,26,2995.2725328871115,0,0,0,1,0,1.62321,0,0,0,0,0
1305,5,5,26,2995.303629476049,0,0,0,1,0,1.2,0,0,0,0,0
1306,6,6,26,2995.3662627755184,0,0,0,1,0,1.2,0,0,0,0,0
1307,7,7,26,2995.481092677497,0,0,0,1,0,1.2,0,0,0,0,0
1308,8,8,26,2995.1004899589147,0,0,0,1,0,1.2,0,0,0,0,0
1309,9,9,26,2994.87499426259,0,0,0,1,0,1.2,0,0,0,0,0
1310,10,10,26,2994.6196797912357,0,0,0,1,0,0.9,0,0,0,0,0
1311,11,11,26,2994.614521518458,0,0,0,1,0,0.9,0,0,0,0,0
1312,12,12,26,2994.645675100538,0,0,0,1,0,0.9,0,0,0,0,0
1313,13,13,26,2994.7679778516767,0,0,0,1,0,0.9,0,0,0,0,0
1314,14,14,26,2994.980661856066,0,0,0,1,0,0.9,0,0,0,0,0
1315,15,15,26,2995.1831593368197,0,0,0,1,0,0.9,0,0,0,0,0
1316,16,16,26,2995.2568515086086,0,0,0,1,0,1.2,0,0,0,0,0
1317,17,17,26,2995.061450344546,0,0,0,1,0,1.2,0,0,0,0,0
1318,18,18,26,2995.1537652609163,0,0,0,1,0,1.2,0,0,0,0,0
1319,19,19,26,2995.0288230206265,0,0,0,1,0,1.2,0,0,0,0,0
1320,20,20,26,2994.7786467981255,0,0,0,1,0,1.2,0,0,0,0,0
1321,21,21,26,2994.9412954477643,0,0,0,1,0,1.2,0,0,0,0,0
1322,22,22,26,2994.8492716419496,0,0,0,1,0,1.2,0,0,0,0,0
1323,23,23,26,2994.6473896587986,0,0,0,1,0,1.2,0,0,0,0,0
1324,24,24,26,2994.8618957213657,0,0,0,0,0,1.2,0,0,0,0,0
1325,25,25,26,2994.9490800903013,0,0,0,0,0,0.0,0,0,0,0,0
1326,26,26,26,2994.812077288657,0,0,0,0,0,0.0,0,0,0,0,0
1327,27,27,26,2994.8928065990685,0,0,0,0,0,0.0,0,0,0,0,0
1328,28,28,26,2995.020448953852,0,0,0,0,0,0.0,0,0,0,0,0
1329,29,29,26,2994.773881842976,0,0,0,0,0,0.9,0,0,0,0,0
1330,30,30,26,2994.790365580936,0,0,0,0,0,0.5,0,0,0,0,0
1331,31,31,26,2994.6945269515413,0,0,0,0,0,0.5,0,0,0,0,0
1332,32,32,26,2994.8510910873133,0,0,0,0,0,0.5,0,0,0,0,0
1333,33,33,26,2994.8991238566896,0,0,0,0,0,0.5,0,0,0,0,0
1334,34,34,26,2995.1717047547454,0,0,0,0,0,0.5,0,0,0,0,0
1335,35,35,26,2995.051239309964,0,0,0,0,0,0.5,0,0,0,0,0
1336,36,36,26,2995.088186478782,0,0,0,0,0,0.5,0,0,0,0,0
1337,37,37,26,2995.0337099666776,0,0,0,1,0,0.5,0,0,0,0,0
1338,38,38,26,2995.1971742834135,0,0,0,1,0,0.5,0,0,0,0,0
1339,39,39,26,2994.8394116059994,0,0,0,1,0,0.5,0,0,0,0,0
1340,40,40,26,2995.0520592824378,0,0,0,0,0,0.5,0,0,0,0,0
1341,41,41,26,2995.1922839247964,0,0,0,0,0,0.9,0,0,0,0,0
1342,42,42,26,2995.055365100511,0,0,0,1,0,0.9,0,0,0,0,0
1343,43,43,26,2995.037803245491,0,0,0,1,0,0.9,0,0,0,0,0
1344,44,44,26,2995.025757199752,0,0,0,1,0,0.9,0,0,0,0,0
1345,45,45,26,2995.0893392174316,0,0,0,1,0,0.9,0,0,0,0,0
1346,46,46,26,2995.121132534488,0,0,0,1,0,0.9,0,0,0,0,0
1347,47,47,26,2995.287240507896,0,0,0,1,0,0.9,0,0,0,0,0
